T|TGTSM|202306|ACN|11|21|25|4587|0|4587|0|4587|0|0|0|0|0.1476|0.0880|4342|0.0278|0.0|245|0.0|0||
T|TGTSM|202306|ACN|11|22|6|5679|0|5679|0|5679|0|0|0|0|-0.0921|0.0658|3393|0.0277|0.1|1048|0.0|1238|0.0372|0.2
T|TGTSM|202306|ACN|12|24|1|6086|0|6086|0|6086|0|0|0|0|0.4151|0.2751|694|0.0469|0.1|110|0.1|5282|0.0725|0.3
T|TGTSM|202306|ACN|13|21|1|100|0|100|0|100|0|0|0|0|-0.0800||0|||0||0||
T|TGTSM|202306|ACN|15|21|1|320|0|320|0|0|320|0|0|0|1.1500||0|||0||0||
T|TGTSM|202306|ACNB|12|21|1|400|0|400|0|400|0|0|0|0|0.9400|0.9400|0|||400|0.0|0||
T|TGTSM|202306|ACNB|13|22|2|1464|1464|0|0|0|0|0|0|0||||||||||
T|TGTSM|202306|ACON|12|21|4|800|0|800|0|800|0|0|0|0|-0.0397|0.0295|700|0.0057|0.0|100|0.0|0||
T|TGTSM|202306|ACON|12|22|12|11900|2500|9400|0|9400|0|0|0|0|-0.0321|0.0234|1400|0.0086|0.0|8000|0.0|0||
T|TGTSM|202306|ACON|12|23|15|45598|5800|39798|0|35098|4700|0|0|0|-0.0430|0.0167|12598|0.0006|0.0|27200|3.5|0||
T|TGTSM|202306|ACON|13|22|2|2670|0|2670|0|0|900|0|200|1570|-0.0198||0|||0||0||
T|TGTSM|202306|ACON|15|23|1|4000|0|0|0|0|0|0|0|0||||||||||
T|TGTSM|202306|ACONW|12|21|1|100|0|100|0|100|0|0|0|0|0.0400|0.0400|0|||100|0.0|0||
T|TGTSM|202306|ACOR|11|22|1|1000|0|1000|0|1000|0|0|0|0|-0.5304|0.5096|1000|0.0052|0.0|0||0||
T|TGTSM|202306|ACP|11|22|1|1236|0|1236|0|1236|0|0|0|0|0.0098|0.0098|1236|0.0001|0.1|0||0||
T|TGTSM|202306|ACRE|11|21|3|300|0|300|0|300|0|0|0|0|0.0065|0.0065|300|0.0017|0.0|0||0||
T|TGTSM|202306|ACRE|11|22|2|1510|0|1510|0|1510|0|0|0|0|-0.0256|0.0075|1510|0.0012|0.0|0||0||
T|TGTSM|202306|ACRE|12|21|1|200|0|200|0|200|0|0|0|0|0.0064|0.0064|200|0.0018|0.0|0||0||
T|TGTSM|202306|ACRE|12|22|1|975|0|975|0|975|0|0|0|0|-0.0120|0.0080|975|0.0010|0.0|0||0||
T|TGTSM|202306|ACRE|15|21|1|400|0|0|0|0|0|0|0|0||||||||||
